Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '3', 'scatter']",143.1096,7.1096,44.3591,76.4231,10.9439,187.0,68.0,"[8.263704, 8.239061, 8.234559, 8.210057]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'scatter']",152.3206,14.3206,58.6624,67.7037,10.9441,179.0,69.0,"[9.293701, 9.515537, 9.275197, 9.324443]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '2', 'balanced']",134.9611,4.9611,21.7269,48.6953,10.9441,136.0,65.0,"[13.11036, 12.45197, 13.75397, 12.69473]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '3', 'balanced']",134.3822,6.3822,27.9601,48.3506,10.944,139.0,64.0,"[12.95883, 15.69611, 11.84094, 11.88565]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '4', 'balanced']",142.7144,14.7144,30.5824,35.2804,10.944,138.0,64.0,"[17.928, 17.95382, 17.94211, 17.96314]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '2', 'balanced']",137.0738,5.0738,31.9747,71.5243,10.9441,161.0,66.0,"[8.268447, 8.917534, 9.122065, 9.102312]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '3', 'balanced']",140.4335,6.4335,37.6927,65.0634,10.944,168.0,67.0,"[9.740101, 9.735241, 9.733978, 9.717209]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '4', 'balanced']",148.094,14.094,48.7711,56.185,10.9441,157.0,67.0,"[11.2139, 11.48168, 11.17168, 11.21056]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '2', 'balanced']",143.1765,5.1765,37.4327,83.4997,10.9439,186.0,69.0,"[7.604195, 7.409676, 7.438098, 7.617375]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '3', 'balanced']",143.0411,7.0411,44.7833,77.0995,10.9439,181.0,68.0,"[8.210785, 8.013425, 8.23481, 8.199432]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'balanced']",149.9373,13.9373,59.1751,68.2234,10.9441,179.0,68.0,"[9.262382, 9.305012, 9.287102, 9.269349]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'scatter']",134.9146,4.9146,21.1047,49.7972,10.9358,136.0,65.0,"[13.71902, 12.25159, 12.38901, 12.46173]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'scatter']",134.5467,6.5467,29.9272,53.2194,10.9423,142.0,64.0,"[11.54189, 11.60053, 11.59715, 12.8424]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'scatter']",141.6133,13.6133,30.9901,36.679,10.9426,133.0,64.0,"[17.26131, 17.28246, 17.24515, 17.25172]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'scatter']",141.0158,5.0158,30.369,71.5861,10.9351,160.0,68.0,"[8.864138, 8.799094, 8.785343, 8.902029]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'scatter']",142.6681,6.6681,44.5062,79.1263,10.942,170.0,68.0,"[7.976619, 8.051875, 7.989163, 7.984459]"
