0,8.523108,7.998772
1,8.570415,8.714011
2,9.192695,9.052287
3,10.044680,9.534812
4,10.292598,10.069108
5,11.067868,9.997268
6,10.262539,9.658732
7,10.628911,9.949675
8,10.493149,9.598688
9,8.489126,7.961740
10,8.485604,8.837581
11,9.226229,9.255943
12,10.149429,9.628896
13,10.539371,9.902070
14,11.128911,9.757009
15,10.876055,9.713625
16,10.532874,9.941780
17,10.311452,9.599822
18,8.414334,7.579641
19,8.606266,8.426409
20,9.166075,8.839371
21,10.121895,9.279409
22,10.162314,9.884413
23,10.919166,9.921034
24,10.627662,9.467052
25,10.525496,9.818755
26,10.593285,9.563401
27,8.667509,7.629822
28,8.867501,8.541739
29,9.104011,9.121674
30,10.416492,9.460335
31,10.483858,9.744056
32,11.008868,9.697536
33,10.912888,9.521648
34,10.599022,9.638938
35,10.398560,9.636077
36,8.259865,7.812908
37,8.400103,8.845265
38,8.935230,8.991426
39,10.203754,9.427282
40,10.097191,9.988017
41,11.028078,10.011254
42,10.627765,9.640992
43,10.640121,9.867167
44,10.560704,9.590246
45,8.508578,7.964758
46,8.687772,8.820820
47,8.924782,9.278156
48,9.865474,9.561310
49,10.811242,9.893297
50,10.857111,9.830310
51,10.867333,9.451450
52,10.647974,9.669233
53,10.431404,9.621657
54,8.111621,7.708506
55,8.369693,8.454403
56,9.042795,8.932017
57,9.663942,9.472640
58,10.206438,9.919528
59,10.977375,10.116686
60,10.585875,9.708014
61,10.640984,10.099601
62,10.389393,9.860706
63,8.767450,7.838270
64,8.840832,8.671720
65,9.024727,9.121244
66,10.346411,9.663377
67,10.123480,10.030265
68,10.775196,10.014404
69,10.355331,9.670956
70,10.541893,10.481111
71,10.353878,9.795336
72,8.164251,7.749816
73,8.268197,8.465363
74,9.070032,8.905390
75,10.209463,9.327408
76,10.230600,9.757100
77,10.668699,9.887468
78,10.339733,9.347497
79,10.505625,9.749718
80,10.431079,9.617643
81,8.362084,7.868568
82,8.963144,8.745230
83,8.934869,9.183912
84,10.408335,9.592841
85,10.820718,9.979144
86,10.748969,9.877258
87,10.453403,9.426695
88,10.462661,9.846493
89,10.272578,9.466125
90,8.282074,7.641397
91,8.459464,8.434629
92,8.966821,8.927593
93,10.007046,9.462312
94,10.167957,9.898410
95,10.868688,9.967369
96,10.370720,9.535484
97,10.504142,9.923194
98,10.489462,9.729225
99,7.881255,7.755298
100,8.686273,8.669245
101,8.975012,9.046578
102,10.157495,9.586535
103,10.577076,10.045278
104,10.826760,9.904271
105,10.015459,9.596452
106,10.659136,9.848985
107,10.238981,9.474479
108,8.152668,7.464629
109,8.355542,8.248522
110,8.905281,8.717888
111,9.570436,9.048902
112,10.071868,9.306377
113,10.720426,9.478477
114,10.292461,8.884583
115,10.576729,9.168603
116,10.396413,9.083117
117,8.411900,7.549432
118,8.822934,8.459809
119,9.074190,8.980765
120,10.252379,9.166061
121,10.402561,9.533356
122,10.834985,9.484888
123,10.339815,8.837969
124,10.458822,9.093843
125,10.216947,8.953904
126,8.280565,7.532350
127,8.605002,8.223548
128,9.032306,8.849707
129,10.017653,9.110044
130,10.379687,9.437842
131,10.905338,9.627700
132,10.873964,9.038507
133,10.631954,9.452279
134,10.381025,9.158546
135,8.296675,7.570672
136,9.147326,8.396425
137,9.055228,9.056377
138,10.278440,9.274934
139,10.865376,9.785622
140,10.991492,9.432851
141,10.297554,9.103322
142,10.709876,9.211325
143,10.385628,8.967067
144,7.972580,7.566518
145,8.329182,8.266408
146,8.987468,8.704163
147,10.147161,9.015712
148,10.245751,9.481064
149,10.717139,9.457445
150,10.498045,8.837663
151,10.671366,9.126117
152,10.516190,9.125601
153,8.082724,7.677969
154,8.550377,8.567134
155,9.039660,9.041725
156,10.253975,9.166531
157,10.412110,9.724099
158,10.937219,9.661530
159,10.881438,8.831667
160,10.340887,8.912749
161,10.281284,8.705990
162,8.118770,7.552332
163,8.463065,8.250095
164,9.023706,8.811460
165,9.701984,9.059422
166,10.006859,9.485024
167,10.764264,9.530499
168,10.395451,9.092870
169,10.526439,9.266412
170,10.557590,9.713713
171,8.392822,7.476953
172,8.495236,8.386841
173,9.050657,9.024091
174,9.984688,9.190074
175,10.877306,9.419836
176,10.847948,9.485971
177,10.834196,9.057867
178,10.500184,9.358261
179,10.460871,8.875605
180,8.618547,8.538604
181,8.588253,8.960494
182,9.605033,9.480170
183,10.575446,10.105586
184,10.741800,10.120394
185,10.653415,10.182871
186,10.640701,10.019079
187,10.438074,9.927361
188,10.099096,9.957269
189,8.969458,8.479166
190,8.943192,9.029240
191,9.990805,9.596914
192,11.082367,10.002716
193,10.929700,10.102770
194,10.689840,10.495993
195,10.660768,9.762341
196,10.415193,10.650772
197,11.143865,9.628248
198,8.555854,8.289630
199,8.717223,8.923869
200,9.511194,9.598968
201,10.387731,10.237568
202,10.562524,10.445151
203,10.775246,10.489201
204,10.642177,10.217798
205,10.178328,10.380108
206,10.123738,10.146728
207,8.709863,8.484843
208,9.117499,9.264593
209,9.577178,9.707110
210,10.479885,10.278522
211,10.662574,10.487952
212,10.999191,10.720833
213,10.695166,10.213636
214,10.631071,10.322810
215,11.020480,9.890059
216,8.306512,8.496253
217,8.837943,9.026238
218,9.586020,9.539869
219,10.485505,9.927841
220,10.827311,10.213771
221,10.593777,10.213296
222,10.551739,9.687796
223,10.406172,10.028872
224,10.028442,10.021505
225,8.835888,8.565673
226,9.318543,9.208802
227,9.799788,9.655082
228,10.597092,10.083719
229,10.873501,10.063597
230,10.694961,10.170757
231,10.703488,9.911818
232,10.394598,10.436702
233,11.146855,9.565454
234,8.325116,8.545406
235,8.893689,8.979297
236,9.579230,9.608270
237,10.285615,10.105266
238,10.665869,10.422716
239,10.648918,10.413653
240,10.575162,10.227101
241,10.315837,10.285399
242,10.144941,10.099288
243,8.452364,8.520835
244,9.093067,9.119836
245,9.676103,9.786262
246,10.613908,10.221974
247,10.691338,10.366215
248,10.666296,10.359429
249,10.792504,10.186770
250,10.502893,10.904198
251,11.095675,10.092583
252,8.683892,8.426979
253,9.071488,8.807653
254,9.461891,9.337840
255,10.250358,9.958953
256,10.658884,10.008344
257,10.724741,10.030788
258,10.798523,9.581415
259,10.325331,9.766133
260,10.089421,9.834445
261,8.601315,8.384094
262,9.211856,9.018745
263,10.028097,9.528020
264,11.100735,9.879626
265,10.677339,10.316675
266,10.848440,9.992376
267,10.433544,9.603197
268,10.535899,9.747737
269,11.112661,9.362149
270,8.718916,8.125506
271,8.892399,8.909655
272,9.568965,9.558835
273,10.711509,10.142347
274,10.764679,10.529149
275,10.755382,10.310123
276,10.638133,9.986088
277,10.254122,10.047903
278,10.255975,10.177175
279,8.345757,8.312273
280,9.709145,9.033365
281,9.923371,9.670649
282,10.859472,10.160512
283,10.943115,10.345082
284,10.595695,10.334260
285,10.655652,9.910318
286,10.339280,10.534379
287,11.062654,9.798024
288,8.423483,8.242866
289,8.730975,8.607854
290,9.528502,9.093105
291,10.559301,9.385007
292,10.690270,9.522728
293,10.754060,9.509044
294,10.693186,9.326932
295,10.275458,9.645611
296,9.970842,9.002953
297,8.596224,8.207244
298,9.265854,8.776968
299,9.934441,9.195910
300,11.022285,9.504602
301,10.845104,9.551947
302,11.190035,9.401827
303,10.687318,9.150360
304,10.855514,9.761325
305,11.120537,8.835347
306,8.671273,8.179443
307,8.784532,8.632890
308,9.510529,9.322474
309,10.412939,9.704762
310,10.669671,9.903513
311,10.745657,9.777431
312,10.575809,9.495546
313,10.256935,9.528582
314,10.185580,9.291795
315,8.597289,8.227735
316,9.002666,8.823866
317,10.135647,9.371095
318,10.779490,9.813700
319,10.759251,9.816949
320,10.470810,9.987552
321,10.495852,9.367771
322,10.834986,9.600934
323,11.239963,9.150176
324,8.435776,8.243700
325,8.740442,8.642161
326,9.428762,9.105401
327,10.218257,9.412938
328,10.842434,9.559176
329,10.682539,9.503200
330,10.614992,9.173933
331,10.332698,9.324206
332,10.077290,9.062914
333,8.726713,8.192188
334,9.087851,8.750694
335,9.834770,9.194578
336,10.918355,9.546862
337,10.613211,9.582531
338,10.847399,9.725550
339,10.771308,9.231750
340,10.530087,9.076333
341,10.703679,8.872180
342,8.511123,8.216702
343,8.881797,8.685555
344,9.469019,9.340022
345,10.431635,9.551654
346,10.888454,9.856368
347,10.621361,9.820651
348,10.664350,9.456463
349,10.306103,9.694915
350,10.081739,9.144748
351,8.902315,8.175213
352,9.192200,8.778728
353,9.950261,9.472759
354,10.398586,9.751197
355,10.448209,9.805176
356,10.572384,10.005694
357,10.629396,9.557076
358,10.938122,9.508977
359,11.209398,9.389759
360,8.695505,8.520440
361,8.783922,8.940120
362,9.465730,9.485249
363,10.160284,10.072062
364,10.838400,10.184527
365,10.645397,10.127620
366,10.577198,9.838289
367,10.466675,10.000999
368,9.993200,9.730144
369,8.964860,8.579433
370,9.312960,9.118475
371,9.738452,9.658951
372,10.377434,10.128951
373,10.664772,10.043577
374,10.766845,10.017597
375,10.665274,9.764811
376,10.372259,10.139065
377,11.044687,9.958809
378,8.784459,8.627147
379,8.788825,8.956789
380,9.583833,9.589505
381,10.513629,10.186282
382,10.590288,10.388482
383,10.747758,10.528116
384,10.689816,10.195670
385,10.362147,10.310493
386,10.138488,10.144446
387,8.730392,8.628477
388,9.278753,9.270181
389,10.098913,9.817783
390,10.912783,10.325795
391,10.449631,10.451893
392,10.654203,10.386435
393,10.616107,10.129007
394,10.638969,10.202998
395,11.209336,9.853946
396,8.453030,8.510055
397,9.108024,9.070181
398,9.502316,9.487552
399,10.694257,9.938390
400,10.635463,10.171185
401,10.824968,10.218477
402,10.660516,9.797810
403,10.325665,10.003762
404,10.002029,9.642712
405,8.474133,8.563556
406,8.937367,9.195713
407,9.636232,9.718471
408,10.921375,10.040770
409,10.852145,10.159456
410,10.693262,10.441325
411,10.557827,9.940135
412,10.439076,10.200922
413,11.111965,9.710663
414,8.488241,8.275155
415,9.026724,8.960759
416,9.572063,9.644699
417,10.641475,10.357784
418,10.809331,10.375274
419,10.754209,10.419157
420,10.661510,10.052404
421,10.364579,10.221776
422,10.194782,10.005501
423,8.549929,8.447917
424,9.749250,9.113932
425,9.791574,9.772327
426,10.538857,10.226646
427,10.858356,10.329964
428,10.668022,10.341159
429,10.586479,10.206019
430,10.804533,10.250473
431,11.126410,9.932200
432,8.385210,8.440210
433,8.928571,8.879455
434,9.548616,9.337600
435,10.555345,9.767301
436,10.872888,10.035252
437,10.691446,10.014566
438,10.664604,9.686399
439,10.268840,9.774434
440,10.206021,9.823074
441,8.323360,8.384013
442,8.883996,9.008747
443,9.882830,9.518561
444,10.842491,9.848856
445,10.665616,9.973778
446,10.765844,9.915232
447,10.545856,9.674822
448,10.570854,9.718193
449,11.061095,9.394898
450,8.578915,8.236709
451,9.160585,8.917714
452,9.568758,9.548656
453,10.466643,10.111570
454,10.700021,10.359152
455,10.705442,10.398035
456,10.451010,10.175200
457,10.287916,10.295554
458,10.112530,10.023420
459,8.588970,8.375846
460,9.348908,9.034736
461,9.708060,9.615608
462,10.619755,10.124207
463,10.829648,10.327755
464,10.657127,10.053998
465,10.621109,9.989583
466,10.633097,10.062614
467,11.045712,9.802818
468,8.568430,8.209169
469,8.476840,8.607764
470,9.409804,9.076008
471,10.584000,9.502037
472,10.778571,9.582285
473,10.663985,9.502604
474,10.641421,9.165178
475,10.256318,9.273195
476,10.260462,9.050159
477,8.527487,8.220984
478,9.497921,8.788512
479,9.793273,9.265918
480,10.486088,9.563968
481,10.725679,9.509050
482,10.757886,9.609385
483,10.634156,9.242684
484,10.712882,9.402202
485,10.582174,9.424205
486,8.551770,8.246356
487,9.024777,8.709514
488,9.483270,9.268511
489,10.107735,9.757676
490,10.824574,9.798847
491,10.782161,9.861012
492,10.745908,9.503765
493,10.374712,9.847450
494,10.147076,9.486350
495,8.554079,8.323445
496,9.362574,8.882267
497,9.986440,9.498069
498,10.582010,9.892434
499,10.707483,9.766685
500,11.027334,10.125674
501,10.681623,9.555307
502,10.872997,9.970594
503,11.081364,9.347467
504,8.690189,8.253693
505,8.503054,8.649527
506,9.403623,9.142513
507,10.545290,9.506455
508,10.855556,9.557674
509,10.615980,9.482256
510,10.666294,9.094874
511,10.264435,9.327755
512,10.108850,9.257851
513,8.489682,8.092660
514,9.411709,8.701651
515,9.942627,9.263766
516,10.235813,9.600502
517,10.305506,9.491142
518,10.763103,9.727626
519,10.628647,9.439120
520,11.203370,9.680320
521,11.115222,8.915501
522,8.577092,8.231268
523,8.808681,8.683052
524,9.550626,9.278994
525,10.561275,9.673993
526,10.912340,9.811902
527,10.724442,9.787536
528,10.634850,9.509115
529,10.375854,9.509798
530,10.068254,9.364332
531,8.413571,8.398245
532,9.263621,8.841063
533,9.809517,9.429775
534,10.553174,9.756097
535,10.701553,9.826240
536,10.699575,9.779374
537,10.566024,9.506364
538,10.364743,9.976381
539,10.973292,9.480371
540,8.592096,8.378613
541,8.658512,8.970084
542,9.516318,9.445317
543,10.351549,9.930582
544,10.968975,10.144185
545,10.723258,10.142555
546,10.704142,9.850770
547,10.230181,9.967699
548,10.042429,9.873394
549,8.470780,8.588254
550,9.589219,9.223123
551,9.599549,9.543001
552,10.525396,10.108973
553,10.784163,10.036540
554,11.071602,10.387943
555,10.590268,9.850125
556,10.528843,9.903991
557,11.050417,9.566128
558,8.479033,8.406371
559,8.828596,8.926413
560,9.446779,9.623166
561,10.399732,10.233030
562,10.558172,10.438712
563,10.692026,10.353194
564,10.614733,10.138643
565,10.226015,10.313794
566,10.174075,10.139791
567,8.711766,8.445466
568,8.843966,9.142787
569,9.665632,9.798028
570,10.629269,10.349725
571,10.886216,10.483920
572,10.671751,10.588230
573,10.469923,10.209476
574,10.411366,10.568709
575,11.142332,9.871983
576,8.729540,8.526540
577,8.819551,8.992965
578,9.490278,9.506064
579,10.484968,9.908665
580,10.523327,10.105762
581,10.877777,10.193693
582,10.734706,9.812932
583,10.314807,10.197879
584,10.112902,9.995546
585,8.534642,8.578500
586,9.274048,9.109569
587,9.675179,9.680501
588,10.875700,10.080605
589,10.843621,10.212498
590,10.809995,10.392681
591,10.652981,9.917043
592,10.984089,10.469575
593,10.938064,9.858277
594,8.669940,8.409965
595,8.877278,9.033499
596,9.641581,9.705474
597,10.245962,10.124497
598,10.661820,10.474810
599,10.741137,10.428570
600,10.547398,10.064149
601,10.456854,10.341014
602,10.138678,10.244274
603,8.620153,8.473675
604,9.699446,9.157331
605,9.685089,9.739151
606,10.848185,10.351403
607,10.560808,10.353836
608,10.568162,10.716908
609,10.641079,10.078652
610,10.653337,10.365856
611,11.066331,10.097591
612,8.487890,8.403273
613,8.869096,8.873188
614,9.430420,9.392152
615,10.337796,9.818679
616,10.494328,9.972173
617,10.725957,10.011864
618,10.614183,9.749456
619,10.327172,9.965584
620,10.145230,9.487655
621,8.322614,8.403752
622,8.964613,8.943885
623,9.829344,9.435079
624,10.775860,9.862486
625,10.930365,10.016038
626,10.665545,10.349216
627,10.611819,9.711595
628,11.081439,9.739910
629,11.110626,9.691602
630,8.524348,8.419885
631,8.729001,8.868926
632,9.606253,9.474747
633,10.247890,10.033957
634,10.907080,10.361465
635,10.791866,10.284391
636,10.832642,10.158211
637,10.219397,10.117199
638,10.144130,9.833420
639,8.746321,8.382943
640,8.705555,9.055696
641,9.953234,9.733351
642,10.735033,10.016232
643,10.883615,10.328573
644,10.885311,10.467229
645,10.492846,9.946321
646,10.327920,10.561092
647,11.170975,10.434888
648,8.394442,8.168896
649,8.834054,8.579940
650,9.591969,9.101965
651,10.517736,9.387788
652,10.811442,9.592025
653,10.658108,9.529848
654,10.601059,9.339081
655,10.453238,9.129601
656,10.107455,8.944970
657,8.566748,8.237580
658,9.106512,8.790097
659,9.891490,9.226809
660,10.708170,9.477715
661,10.946764,9.500883
662,10.516689,9.431909
663,10.601054,9.144410
664,10.725296,9.323825
665,11.025411,9.079439
666,8.510341,8.249308
667,8.989468,8.622222
668,9.487657,9.354548
669,10.319470,9.678452
670,10.710871,9.883168
671,10.649815,9.768631
672,10.697214,9.680285
673,10.275626,9.515805
674,10.018675,9.511985
675,8.326741,8.254775
676,8.929295,8.849586
677,9.760224,9.421075
678,10.535277,9.729924
679,10.639624,9.789878
680,10.819744,9.897825
681,10.636612,9.634850
682,10.327499,9.483331
683,10.802631,9.275394
684,8.587453,8.206506
685,8.708949,8.670297
686,9.513901,9.062081
687,10.366187,9.556525
688,10.572035,9.502696
689,10.676638,9.451785
690,10.639564,9.140158
691,10.309933,9.424953
692,10.545309,9.174244
693,8.682682,8.229412
694,9.092020,8.744539
695,9.839207,9.225828
696,10.803230,9.429450
697,10.585947,9.522978
698,10.810408,9.731639
699,10.632215,9.177919
700,10.456760,9.238020
701,11.112851,8.953826
702,8.321839,8.061419
703,8.670471,8.710046
704,9.601209,9.298203
705,10.177612,9.665510
706,10.896830,9.918812
707,10.642036,9.799178
708,10.753910,9.455263
709,10.407631,9.779578
710,10.161676,9.525096
711,8.603508,8.309558
712,9.215014,8.847483
713,9.622733,9.507047
714,10.498127,9.759515
715,10.601622,9.770423
716,10.715302,10.013658
717,10.599072,9.453793
718,10.671551,9.902463
719,11.092098,9.356139
720,7.913272,7.876440
721,8.235023,8.576833
722,9.002888,9.066089
723,9.897118,9.651769
724,9.992088,9.948823
725,10.487810,10.011477
726,10.318521,10.085651
727,10.615484,9.881386
728,10.491010,9.708086
729,8.093330,7.979080
730,8.095346,8.817656
731,9.069396,9.133187
732,10.029814,9.769588
733,10.210398,9.741074
734,11.005829,9.810466
735,10.458315,9.652016
736,10.447199,9.912480
737,10.429409,9.659116
738,7.930353,7.641488
739,8.532843,8.512569
740,9.211928,9.001204
741,9.866915,9.487079
742,10.259795,9.860060
743,10.246497,9.947119
744,10.448989,10.231595
745,10.042094,9.820353
746,10.451451,9.656911
747,8.083502,7.675279
748,8.371917,8.613832
749,9.106559,9.044110
750,9.515879,9.654673
751,10.248388,9.682148
752,10.908649,9.681933
753,10.192545,9.604906
754,10.453204,9.676383
755,10.367699,9.806239
756,8.035419,7.821966
757,8.238212,8.815745
758,9.056077,9.012017
759,9.747400,9.504192
760,10.081066,10.148217
761,10.629442,9.969706
762,10.113531,10.104954
763,10.611024,9.967236
764,10.639163,9.588311
765,8.153752,7.967447
766,8.440308,8.895291
767,9.090548,9.250399
768,9.833811,9.743471
769,10.374440,10.034420
770,10.850809,9.748213
771,10.665034,9.608769
772,10.641847,9.716879
773,10.347461,9.565681
774,8.167142,7.847237
775,8.270071,8.592808
776,8.997149,9.069439
777,9.927415,9.681116
778,10.146429,10.220124
779,10.621597,10.066430
780,10.770656,10.114931
781,10.258035,10.009688
782,10.358848,9.925067
783,8.014482,7.947138
784,8.453821,8.757934
785,9.057599,9.341722
786,10.371923,9.808677
787,10.607660,10.111032
788,10.924982,9.828480
789,10.378789,10.182471
790,10.593667,9.953039
791,10.486559,9.555977
792,8.187747,7.882679
793,8.066072,8.684736
794,8.969406,8.964338
795,9.654521,9.463657
796,10.108383,10.041774
797,10.342340,9.907417
798,10.480336,9.466760
799,10.460573,9.789117
800,10.185814,9.482789
801,7.973166,7.927641
802,8.402571,8.886160
803,8.946062,9.156677
804,9.899719,9.710371
805,10.073586,9.889232
806,10.991962,9.671268
807,10.770535,9.844038
808,10.490704,9.782147
809,10.344294,9.512167
810,8.027361,7.772552
811,8.018366,8.638555
812,8.939232,8.982716
813,9.937162,9.611279
814,10.154128,10.196568
815,10.280732,10.018108
816,10.151613,10.239017
817,10.409658,10.261697
818,10.463452,9.712281
819,7.884480,7.910258
820,8.481718,8.761118
821,9.037628,9.221781
822,9.689892,9.776666
823,10.127504,10.039151
824,10.856976,9.855607
825,10.164421,9.581216
826,10.570005,10.463335
827,10.309637,9.851266
828,8.091473,7.696826
829,8.247434,8.509882
830,8.838419,8.720039
831,9.921178,9.144853
832,10.100661,9.565666
833,10.243925,9.553798
834,10.701168,8.995532
835,10.511197,9.406331
836,10.418000,9.151513
837,7.977474,7.779693
838,8.344413,8.592531
839,9.021214,8.938616
840,10.083951,9.289733
841,10.170483,9.514971
842,10.948700,9.231713
843,10.681163,8.960322
844,10.462627,9.179949
845,10.507979,9.084446
846,8.119033,7.625545
847,8.186038,8.422910
848,9.095757,8.820407
849,9.689926,9.291566
850,10.126096,9.695818
851,10.896836,9.611253
852,10.271293,9.628654
853,10.572709,9.332373
854,10.442043,9.262629
855,7.687597,7.693300
856,8.519722,8.710409
857,9.027425,9.068579
858,10.133257,9.374814
859,10.182000,9.544086
860,10.868273,9.457609
861,10.419893,9.729180
862,10.650564,9.420412
863,10.450022,9.289145
864,8.117262,7.663824
865,8.663025,8.503962
866,9.101810,8.862869
867,9.992078,9.119656
868,9.933565,9.559609
869,10.550329,9.439730
870,10.405813,9.444062
871,10.319806,9.783747
872,10.437611,8.941998
873,7.723769,7.753172
874,8.217894,8.564789
875,9.093873,9.013658
876,9.862824,9.177378
877,10.289335,9.416393
878,10.976583,9.273342
879,10.423135,8.933802
880,10.744201,9.403496
881,10.442120,8.895822
882,8.248206,7.587061
883,8.421886,8.394348
884,9.033724,8.882154
885,10.157640,9.248128
886,10.138545,9.603468
887,11.064931,9.579823
888,10.196373,9.158869
889,10.323639,9.512460
890,10.435042,9.345896
891,8.130552,7.662010
892,8.236767,8.535610
893,9.077824,9.089630
894,9.722451,9.434841
895,10.070614,9.595404
896,10.967092,9.308105
897,9.782664,9.628303
898,10.177938,9.724603
899,10.259076,9.250273
900,7.821626,8.460670
901,8.351928,9.193704
902,8.965017,9.671626
903,9.807683,10.066256
904,10.148145,10.487109
905,10.723334,10.271884
906,10.492425,10.231496
907,10.290408,10.269992
908,10.307343,10.015016
909,8.334467,8.589050
910,8.660607,9.269931
911,9.506243,9.843082
912,9.903251,10.165513
913,10.626305,10.510903
914,10.718390,10.515285
915,10.731180,9.821082
916,10.301231,10.332547
917,10.230892,10.020880
918,8.306925,8.482687
919,8.453977,9.135892
920,8.954611,9.825942
921,9.883393,10.251146
922,10.153594,10.752869
923,10.908073,10.707519
924,10.490857,10.216297
925,9.960955,10.642742
926,10.263012,10.316408
927,8.458981,8.683928
928,8.992837,9.426749
929,9.437555,10.089269
930,9.988967,10.830333
931,10.988626,10.529158
932,10.784327,10.861215
933,10.654212,10.459352
934,10.487192,10.313206
935,10.011401,10.206656
936,8.202112,8.486299
937,8.331967,9.149212
938,8.952971,9.700131
939,9.648483,10.029477
940,10.183222,10.294238
941,10.891937,10.319432
942,10.486575,10.390625
943,10.228783,10.013656
944,10.200199,9.988648
945,8.113117,8.565118
946,8.821908,9.281189
947,9.345550,9.934203
948,10.026340,10.236533
949,10.704752,10.484323
950,10.759647,10.301741
951,10.385179,10.340652
952,10.284380,10.458478
953,10.261642,10.137433
954,8.279572,8.365654
955,8.622038,9.142956
956,8.924129,9.845418
957,9.949845,10.311048
958,10.051862,10.495964
959,10.862255,10.545577
960,10.678531,10.659801
961,10.334493,10.232398
962,10.188708,10.272182
963,8.344382,8.497629
964,8.941466,9.324200
965,9.457416,10.082000
966,10.135195,10.701989
967,10.342428,10.467613
968,10.920828,11.151503
969,10.440735,10.119296
970,10.343528,10.866905
971,10.178650,10.575274
972,8.158146,8.345808
973,8.158930,9.086863
974,9.020880,9.539887
975,10.081712,9.919079
976,9.950292,10.181089
977,10.738361,10.117545
978,10.300097,9.686811
979,10.343655,10.195197
980,10.307759,9.754144
981,7.984514,8.472073
982,8.950343,9.219202
983,9.457945,9.780127
984,9.905901,10.088887
985,10.517584,10.447155
986,10.944867,10.331768
987,10.517131,9.685655
988,10.322788,9.973264
989,10.127400,10.293599
990,8.369669,8.271222
991,8.385393,9.140053
992,9.089293,9.775105
993,9.516365,10.497235
994,10.013522,10.446734
995,10.789858,10.417329
996,10.218597,10.447866
997,10.406857,10.678182
998,10.245550,10.186555
999,8.379336,8.396678
1000,8.780019,9.245804
1001,9.418660,9.898560
1002,10.088092,10.222217
1003,10.894574,10.664265
1004,10.737131,10.838689
1005,10.568056,10.616888
1006,10.420937,10.580819
1007,10.078917,10.139960
1008,7.849708,8.173214
1009,8.455186,8.875731
1010,9.105979,9.338660
1011,10.090128,9.564387
1012,10.401390,9.692979
1013,10.711733,9.658695
1014,10.397226,9.215942
1015,10.428258,9.459149
1016,10.120811,9.206471
1017,8.328294,8.287117
