0,2.963147,2.776513
1,3.313335,2.887789
2,2.046895,2.488154
3,2.416836,2.273015
4,2.525374,2.236011
5,1.783004,2.219594
6,2.026602,1.989251
7,2.279850,1.949090
8,1.575463,2.092645
9,2.948370,2.700052
10,3.289063,2.981307
11,2.058914,3.144828
12,2.460702,2.401218
13,2.747971,2.554919
14,1.824110,2.509908
15,2.091637,1.959727
16,2.225280,2.285313
17,1.629480,2.390400
18,2.917255,2.758444
19,3.347587,2.899848
20,2.027854,2.875794
21,2.410936,2.352243
22,2.799315,2.417780
23,1.748640,2.260442
24,2.036880,2.000271
25,2.256495,1.950005
26,1.560435,2.006783
27,2.964238,2.733147
28,3.381708,3.061022
29,1.969873,3.160679
30,2.448335,2.356844
31,2.775650,2.588868
32,1.807699,2.523675
33,2.077212,2.036740
34,2.353977,2.179442
35,1.603350,2.318618
36,2.992285,2.757901
37,3.227086,2.892947
38,2.209250,2.910116
39,2.492125,2.459993
40,2.646490,2.348575
41,1.925147,2.142427
42,2.115731,2.088837
43,2.219102,2.005703
44,1.757545,2.245316
45,3.031141,2.759638
46,3.287941,3.116914
47,2.460557,3.147661
48,2.485605,2.454314
49,2.784895,2.512339
50,2.337843,2.640663
51,2.162323,2.043270
52,2.331796,2.242637
53,2.352551,2.384798
54,2.966701,2.821557
55,3.256738,3.042924
56,2.179739,2.580224
57,2.446903,2.431545
58,2.760546,2.409402
59,1.935065,2.327697
60,2.121594,2.112082
61,2.239007,2.059959
62,1.758672,2.115448
63,3.003382,2.805009
64,3.354146,3.138920
65,2.548150,3.281531
66,2.502773,2.430019
67,2.688961,2.556985
68,2.304384,2.572573
69,2.135748,2.114960
70,2.296277,2.312010
71,2.354126,2.467489
72,3.040039,2.771611
73,3.411187,3.076860
74,2.192554,3.002007
75,2.464061,2.416170
76,2.774215,2.377450
77,1.940895,2.332801
78,2.147966,2.075761
79,2.297806,2.078191
80,1.749974,2.404967
81,3.086877,2.718108
82,3.328369,3.144234
83,2.416341,3.244716
84,2.554357,2.492591
85,2.736869,2.521939
86,2.325001,2.549953
87,2.170715,2.072567
88,2.380212,2.339107
89,2.391556,2.463275
90,3.003837,2.838078
91,3.282490,3.076021
92,2.196873,3.030251
93,2.527541,2.401852
94,2.834970,2.378712
95,1.903328,2.363900
96,2.139314,2.080450
97,2.333699,2.130982
98,1.706396,2.207069
99,3.080282,2.787729
100,3.462588,3.137101
101,2.405936,3.295596
102,2.504745,2.475140
103,2.851485,2.566987
104,2.289562,2.653239
105,2.188885,2.142371
106,2.358678,2.234426
107,2.423646,2.240764
108,3.024635,2.828279
109,3.459487,3.220987
110,3.315545,3.043819
111,2.447575,2.433351
112,2.796694,2.483640
113,2.714399,2.510106
114,2.062707,2.066939
115,2.253026,2.068608
116,2.299790,2.348531
117,3.022984,2.794036
118,3.433170,3.239758
119,3.407384,3.356146
120,2.485173,2.537920
121,2.826806,2.609502
122,2.855162,2.641200
123,2.083814,2.129939
124,2.288131,2.380686
125,2.355859,2.448928
126,2.995854,2.860963
127,3.355612,3.105752
128,3.309047,3.054225
129,2.493023,2.481971
130,2.776210,2.372530
131,2.754318,2.376107
132,2.000803,2.068192
133,2.271351,2.047895
134,2.278116,2.165854
135,3.049507,2.788732
136,3.461722,3.228348
137,3.360427,3.478630
138,2.524295,2.543726
139,2.812394,2.598313
140,2.851429,2.705609
