0,1.991908,1.749423
1,2.453515,2.166054
2,2.747419,2.383325
3,1.689707,1.569810
4,2.132647,1.801861
5,2.336222,1.994648
6,1.459019,1.407239
7,1.681665,1.661361
8,2.176971,2.056193
9,1.862020,1.625774
10,2.429533,2.069923
11,2.715520,2.356620
12,1.692803,1.545426
13,2.364452,1.896717
14,2.357920,2.126612
15,1.462377,1.323400
16,1.735085,1.792669
17,2.303472,2.119471
18,1.876516,1.600328
19,2.309029,1.889765
20,2.530876,2.133373
21,1.648292,1.465123
22,1.957946,1.732582
23,2.230913,1.884867
24,1.424950,1.367109
25,1.621041,1.535550
26,2.027446,1.865029
27,1.787619,1.603449
28,2.234521,1.990675
29,2.613403,2.093253
30,1.618550,1.436764
31,1.949545,1.769697
32,2.259643,1.986729
33,1.357395,1.308526
34,1.645800,1.546981
35,2.204873,1.952896
36,2.000717,1.724714
37,2.580240,2.111410
38,2.804249,2.318288
39,1.747333,1.644136
40,2.078370,1.819534
41,2.360764,2.039544
42,1.511118,1.477197
43,1.730672,1.674151
44,2.088856,2.096757
45,2.001290,1.683652
46,2.428416,2.130407
47,2.785700,2.289258
48,1.740047,1.576451
49,2.307979,1.903049
50,2.402406,2.153900
51,1.472854,1.398326
52,1.686202,1.715172
53,2.296389,2.104948
54,1.969888,1.720489
55,2.493849,2.147747
56,2.808092,2.243883
57,1.742857,1.590646
58,2.108970,1.863072
59,2.361567,1.972202
60,1.500446,1.471114
61,1.721624,1.675433
62,2.169226,1.936110
63,1.910754,1.691247
64,2.463817,2.174234
65,2.804278,2.419914
66,1.742401,1.536779
67,2.101856,1.809566
68,2.387772,2.014233
69,1.490365,1.406087
70,1.739868,1.836489
71,2.333810,2.107306
72,1.953654,1.750623
73,2.549168,2.198924
74,2.764545,2.423485
75,1.723073,1.594550
76,2.094246,1.893536
77,2.332167,1.963045
78,1.498359,1.452314
79,1.749762,1.697911
80,2.121561,2.133102
81,1.937470,1.612051
82,2.451410,2.130940
83,2.815521,2.293368
84,1.746596,1.580759
85,2.101226,1.743821
86,2.442057,1.974586
87,1.450700,1.377399
88,1.730721,1.743957
89,2.315538,2.092884
90,1.986304,1.814268
91,2.464521,2.340916
92,2.777387,2.423146
93,1.736238,1.661931
94,2.143612,1.974194
95,2.340034,2.085544
96,1.513106,1.518514
97,1.731847,1.760853
98,2.140779,2.037939
99,2.028971,1.755785
100,2.568275,2.190687
101,2.726353,2.422232
102,1.692010,1.641586
103,2.263384,1.882080
