Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '3', 'scatter']",132.1131,4.1131,0.9813,64.6446,5.3547,174.0,64.0,"[2.134643, 2.153545, 2.075391, 2.154927]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'scatter']",133.0139,5.0139,2.3961,66.6017,5.3548,177.0,64.0,"[2.085425, 2.086117, 2.081764, 2.067232]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '2', 'balanced']",124.9871,2.9871,0.169,37.2489,5.3542,121.0,61.0,"[3.583315, 3.620078, 3.614707, 4.057538]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '3', 'balanced']",126.0304,4.0304,0.635,39.3682,5.3542,125.0,61.0,"[3.421125, 3.377169, 3.853493, 3.423071]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '4', 'balanced']",126.9534,4.9534,1.4608,40.7424,5.3543,126.0,61.0,"[3.401811, 3.399799, 3.397878, 3.400921]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '2', 'balanced']",129.1318,3.1318,0.2481,54.3839,5.3542,147.0,63.0,"[2.525091, 2.576492, 2.552959, 2.534103]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '3', 'balanced']",132.1336,4.1336,0.8631,55.4811,5.3543,149.0,64.0,"[2.315468, 2.552943, 2.602325, 2.516558]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '4', 'balanced']",134.9667,4.9667,2.1175,59.0418,5.3543,151.0,65.0,"[2.34608, 2.36537, 2.305363, 2.368216]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '2', 'balanced']",129.0664,3.0664,0.2993,65.0969,5.3542,169.0,63.0,"[2.060306, 2.141489, 2.098315, 2.159081]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '3', 'balanced']",132.102,4.102,1.0015,65.2337,5.3542,174.0,64.0,"[2.114853, 2.137502, 2.092416, 2.114642]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'balanced']",130.9863,4.9863,2.3572,65.372,5.3544,177.0,63.0,"[2.125775, 2.096097, 2.151953, 2.102522]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'scatter']",122.9845,2.9845,0.1812,36.0841,5.3543,123.0,60.0,"[3.840262, 3.762925, 3.880109, 3.872673]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'scatter']",126.1012,4.1012,0.6301,37.2968,5.3547,125.0,61.0,"[3.600267, 3.845841, 3.779291, 3.632611]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'scatter']",126.9583,4.9583,1.6826,40.3081,5.3548,127.0,61.0,"[3.464894, 3.430877, 3.429068, 3.42336]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'scatter']",131.0205,3.0205,0.2587,53.2739,5.3542,147.0,64.0,"[2.544652, 2.567927, 2.771657, 2.516831]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'scatter']",134.1113,4.1113,0.8927,53.7983,5.3547,150.0,65.0,"[2.574163, 2.557039, 2.582771, 2.586648]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'scatter']",135.0079,5.0079,2.5387,59.5421,5.3548,152.0,65.0,"[2.306611, 2.302203, 2.332477, 2.365754]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'scatter']",131.0348,3.0348,0.3038,63.2844,5.3543,169.0,64.0,"[2.062176, 2.150319, 2.337909, 2.135732]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'scatter']",130.1082,4.1082,1.0598,65.3489,5.3547,174.0,63.0,"[2.07477, 2.123806, 2.077632, 2.150528]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'scatter']",133.0336,5.0336,2.8492,66.3984,5.3549,177.0,64.0,"[2.082644, 2.073041, 2.083158, 2.107363]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'balanced']",124.986,2.986,0.1717,36.8679,5.3542,122.0,61.0,"[3.635946, 3.655363, 3.654199, 4.083781]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'balanced']",124.0165,4.0165,0.6652,38.2617,5.3542,124.0,60.0,"[3.390195, 3.429902, 3.827466, 3.834324]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'balanced']",124.9585,4.9585,1.7281,40.2573,5.3543,127.0,60.0,"[3.460439, 3.458643, 3.454243, 3.390967]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'balanced']",129.0894,3.0894,0.2546,51.5073,5.3542,147.0,63.0,"[2.790281, 2.59602, 2.574642, 2.79677]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'balanced']",132.1438,4.1438,0.9329,57.5973,5.3542,150.0,64.0,"[2.365635, 2.575969, 2.307857, 2.370834]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'balanced']",132.9749,4.9749,2.5195,58.6136,5.3543,152.0,64.0,"[2.334765, 2.370617, 2.340792, 2.40743]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'balanced']",131.1208,3.1208,0.3104,65.2086,5.3542,170.0,64.0,"[2.07488, 2.092711, 2.14065, 2.136442]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'balanced']",132.1439,4.1439,1.0776,65.5351,5.3543,174.0,64.0,"[2.133747, 2.126671, 2.084226, 2.075878]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",130.986,4.986,2.8287,65.5781,5.3543,177.0,63.0,"[2.110113, 2.103042, 2.102957, 2.133548]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",124.9691,2.9691,0.1811,35.7246,5.3543,124.0,61.0,"[4.042111, 3.621198, 4.037877, 3.809319]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",126.1002,4.1002,0.5827,37.1618,5.3547,125.0,61.0,"[3.620423, 3.841101, 3.795655, 3.654814]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",126.9654,4.9654,1.4369,40.7929,5.3547,127.0,61.0,"[3.367671, 3.465595, 3.367864, 3.383533]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",129.0114,3.0114,0.2423,50.7989,5.3543,148.0,63.0,"[2.757474, 2.623883, 2.745638, 2.780856]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",132.0707,4.0707,0.8088,54.018,5.3548,149.0,64.0,"[2.613537, 2.523223, 2.560329, 2.561668]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",134.9976,4.9976,2.1247,59.6582,5.3548,153.0,65.0,"[2.296191, 2.300513, 2.36928, 2.322938]"
