Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'balanced']",142.7821,8.7821,54.6608,51.4665,8.9301,161.0,67.0,"[16.20784, 16.95398, 16.1374, 16.12544]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'scatter']",136.8028,10.8028,5.758,19.3554,9.8904,121.0,63.0,"[36.81372, 36.70243, 36.93475, 36.57033]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'scatter']",134.1195,12.1195,10.0598,22.3398,9.736,121.0,61.0,"[29.0257, 29.23429, 28.77549, 28.97771]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'scatter']",134.8888,12.8888,17.0219,24.4214,9.7242,124.0,61.0,"[24.53408, 25.16738, 25.0479, 24.7698]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'scatter']",137.8676,11.8676,7.7939,25.4825,9.7157,131.0,63.0,"[23.87123, 23.83898, 23.72733, 23.85367]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'scatter']",139.791,11.791,12.34,31.2536,9.831,136.0,64.0,"[19.98353, 20.44843, 20.26044, 20.17296]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'scatter']",141.6014,11.6014,22.5386,33.3632,9.7519,141.0,65.0,"[17.81446, 17.87816, 17.78432, 17.91675]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'scatter']",139.34,11.34,8.0374,31.0569,9.8304,145.0,64.0,"[20.15537, 20.19438, 20.17633, 20.17561]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'scatter']",140.8318,10.8318,13.7633,33.5052,9.7167,151.0,65.0,"[17.22611, 17.49579, 17.43433, 17.59845]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'scatter']",139.4316,9.4316,22.5582,38.2964,9.7825,159.0,65.0,"[15.47629, 15.97556, 15.29844, 15.32307]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'balanced']",134.742,10.742,5.787,19.346,9.8908,120.0,62.0,"[36.73711, 36.95879, 36.70537, 36.69753]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'balanced']",133.9918,11.9918,10.0699,22.3566,9.7364,121.0,61.0,"[28.62566, 29.26353, 29.12727, 28.9141]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'balanced']",134.8595,12.8595,17.0618,24.5638,9.725,124.0,61.0,"[24.59824, 24.80095, 24.7551, 24.79595]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'balanced']",137.7946,11.7946,7.7889,25.4056,9.7159,131.0,63.0,"[23.90241, 24.1208, 23.76235, 23.79648]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'balanced']",137.769,11.769,12.3275,31.1888,9.8317,136.0,63.0,"[20.25363, 20.40073, 20.1644, 20.22019]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'balanced']",137.6379,11.6379,22.4018,33.2058,9.7524,141.0,63.0,"[17.9966, 17.82739, 17.97599, 17.93586]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'balanced']",139.2062,11.2062,8.0407,31.1499,9.8302,146.0,64.0,"[20.16358, 19.98217, 20.11068, 20.20727]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'balanced']",138.8386,10.8386,13.7811,33.6509,9.7165,152.0,64.0,"[17.18727, 17.52341, 17.37668, 17.35611]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",139.3325,9.3325,22.5869,38.6594,9.7833,158.0,65.0,"[15.12245, 15.71209, 15.30306, 15.358]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",127.7423,5.7423,6.4872,21.8852,4.4972,121.0,61.0,"[47.21236, 47.67317, 47.6996, 47.84057]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",129.2455,7.2455,14.4959,27.3132,5.2541,123.0,61.0,"[36.17579, 36.21584, 35.7717, 35.47236]"
