Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",117.0416,5.0416,0.4928,0.0731,2.2418,113.0,56.0,"[0.6019408, 0.6001335, 0.5579148, 0.5674054]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",116.626,4.6259,0.3805,0.0741,2.2417,100.0,56.0,"[0.5948413, 0.5550977, 0.5879872, 0.5586658]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",119.1043,5.1043,0.3963,0.0709,2.2425,101.0,57.0,"[0.5791264, 0.6048167, 0.6005984, 0.6161099]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",119.2251,5.2251,0.4476,0.0735,2.2435,102.0,57.0,"[0.578504, 0.573105, 0.5525941, 0.6118957]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",118.8073,4.8073,0.4211,0.0735,2.2426,100.0,57.0,"[0.5646956, 0.5250774, 0.6040395, 0.6212468]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",119.2108,5.2108,0.5018,0.0752,2.2757,100.0,57.0,"[0.5633667, 0.610093, 0.5941922, 0.5376663]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",119.4641,5.4641,0.4309,0.0568,2.2867,100.0,57.0,"[0.7251881, 0.7738155, 0.8271375, 0.7424487]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",118.2457,4.2457,0.5501,0.072,2.2469,100.0,57.0,"[0.6107859, 0.5189659, 0.6114365, 0.6268598]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",118.745,4.745,0.7813,0.0708,2.2503,111.0,57.0,"[0.6336543, 0.6386626, 0.5796808, 0.5633663]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",118.9992,4.9992,1.0022,0.0696,2.2537,110.0,57.0,"[0.5646944, 0.6586093, 0.5898577, 0.6468731]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",116.6296,4.6296,0.5637,0.0726,2.2538,99.0,56.0,"[0.623525, 0.5339255, 0.5935877, 0.6087181]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",119.041,5.041,0.8308,0.0749,2.2606,101.0,57.0,"[0.5489481, 0.5786269, 0.5841747, 0.5822645]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",119.2059,5.2059,1.104,0.0764,2.2675,100.0,57.0,"[0.542151, 0.6110906, 0.5325367, 0.5732346]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",118.786,4.786,0.5872,0.0756,2.2607,118.0,57.0,"[0.563347, 0.575778, 0.549733, 0.5841174]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",119.2734,5.2734,0.6603,0.0595,2.2759,100.0,57.0,"[0.7306036, 0.7348412, 0.724725, 0.7248749]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",119.5371,5.5371,0.8951,0.0574,2.2867,101.0,57.0,"[0.7320702, 0.7877079, 0.72876, 0.7875781]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",118.252,4.252,0.3934,0.0738,2.2409,99.0,57.0,"[0.5963631, 0.5199581, 0.5913539, 0.5965904]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'balanced']",118.7823,4.7824,0.4024,0.0678,2.2413,107.0,57.0,"[0.6384231, 0.6375455, 0.6130611, 0.6196944]"
