Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '3', 'scatter']",149.5828,13.5828,54.3679,75.3622,12.5578,167.0,68.0,"[3.417997, 3.401696, 3.397935, 3.479533]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'scatter']",151.4064,13.4064,107.4487,86.1564,12.5881,175.0,69.0,"[2.946941, 3.155405, 2.962293, 3.014126]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '2', 'balanced']",145.785,13.785,11.0856,21.9257,12.5518,124.0,66.0,"[11.7516, 11.85128, 11.8416, 11.87095]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '3', 'balanced']",144.1697,14.1697,21.5533,30.385,12.5564,127.0,65.0,"[8.541642, 8.610583, 8.48549, 8.518394]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '4', 'balanced']",142.7759,14.7759,47.1239,38.1296,12.5854,131.0,64.0,"[6.830736, 6.797967, 6.825089, 6.82824]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '2', 'balanced']",145.1866,13.1866,21.3372,42.1412,12.5517,141.0,66.0,"[6.15473, 6.161816, 6.134958, 6.167327]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '3', 'balanced']",145.6275,13.6275,40.8686,56.9144,12.5568,148.0,66.0,"[4.448989, 4.68691, 4.452048, 4.648918]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '4', 'balanced']",148.165,14.165,84.6534,67.4987,12.588,154.0,67.0,"[3.806012, 3.867443, 3.858186, 3.884432]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '2', 'balanced']",147.1368,13.1368,29.2054,57.5634,12.5501,159.0,67.0,"[4.4505, 4.479661, 4.495689, 4.447431]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '3', 'balanced']",149.6553,13.6553,54.9949,76.0946,12.5552,167.0,68.0,"[3.423298, 3.402997, 3.370609, 3.368903]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'balanced']",149.3938,13.3938,106.8822,85.5332,12.588,175.0,68.0,"[2.993022, 3.183424, 3.027201, 2.963]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'scatter']",135.96,5.96,8.7121,39.5611,14.3808,125.0,65.0,"[15.63416, 15.65303, 15.58341, 15.62455]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'scatter']",134.4138,6.4138,18.1111,54.0758,14.3808,129.0,64.0,"[11.41775, 11.38511, 11.46617, 11.45224]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'scatter']",136.9463,6.9463,40.9366,65.7213,14.381,131.0,65.0,"[9.403653, 9.494331, 9.356211, 9.36626]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'scatter']",139.8196,5.8196,16.8547,76.5351,14.3806,143.0,67.0,"[8.061318, 8.083847, 8.081233, 8.077835]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'scatter']",142.3202,6.3202,34.5471,102.2214,14.3806,151.0,68.0,"[5.923795, 6.177063, 5.971455, 6.114972]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'scatter']",144.8742,6.8742,75.4169,120.9955,14.3806,156.0,69.0,"[5.126973, 5.087066, 5.126469, 5.094246]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'scatter']",143.8181,5.8181,23.6344,107.1392,14.3809,161.0,69.0,"[5.769524, 5.71982, 5.695784, 5.707426]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'scatter']",146.3867,6.3867,46.6127,137.1369,14.3809,172.0,70.0,"[4.465094, 4.505031, 4.487028, 4.471944]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'scatter']",146.8759,6.8759,98.1697,159.3456,14.3803,180.0,70.0,"[3.814927, 4.018366, 3.869655, 3.814016]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'balanced']",139.9496,5.9496,8.6438,39.5344,14.3808,125.0,67.0,"[15.64128, 15.60967, 15.65516, 15.63126]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'balanced']",136.4269,6.4269,18.1095,54.0664,14.3808,129.0,65.0,"[11.43152, 11.38045, 11.45737, 11.45975]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'balanced']",134.9318,6.9318,41.1229,66.058,14.3809,131.0,64.0,"[9.343826, 9.380231, 9.355265, 9.34915]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'balanced']",139.8104,5.8104,16.8522,76.7188,14.3806,143.0,67.0,"[8.09107, 8.011212, 8.068288, 8.056295]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'balanced']",144.2986,6.2986,34.8451,102.8654,14.3806,151.0,69.0,"[5.979975, 6.172678, 5.935774, 5.947384]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'balanced']",144.8745,6.8745,75.2091,120.7798,14.3806,156.0,69.0,"[5.148318, 5.080532, 5.10508, 5.137258]"
