Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '3', 'scatter']",144.0063,4.0063,1.7624,61.4536,10.5653,151.0,70.0,"[8.616097, 8.621507, 8.614254, 8.883659]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'scatter']",146.532,4.532,4.1978,60.1371,10.5652,158.0,71.0,"[8.665573, 8.89037, 8.645415, 9.294807]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '2', 'balanced']",141.06,3.06,0.5264,34.0449,10.5652,122.0,69.0,"[15.15567, 17.24254, 15.15152, 15.15076]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '3', 'balanced']",133.4979,3.4979,1.1757,47.0215,10.5653,122.0,65.0,"[11.57029, 11.21743, 10.61689, 11.9923]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '4', 'balanced']",134.2386,4.2386,1.9569,41.8011,10.5653,119.0,65.0,"[12.70491, 12.70937, 12.73697, 12.91526]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '2', 'balanced']",137.1836,3.1836,0.8718,58.9935,10.5652,134.0,67.0,"[9.560018, 9.712327, 8.45992, 8.451914]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '3', 'balanced']",138.1031,4.1031,1.2674,48.4727,10.5653,134.0,67.0,"[11.89225, 10.80589, 10.7902, 10.5495]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '4', 'balanced']",140.7433,4.7433,2.1365,41.0356,10.5653,134.0,68.0,"[13.31001, 12.87826, 12.95324, 12.87765]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '2', 'balanced']",141.5387,3.5387,0.8832,57.1192,10.5652,147.0,69.0,"[9.524594, 9.49645, 9.501937, 8.848528]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '3', 'balanced']",142.4309,4.4309,1.2625,46.157,10.5654,148.0,69.0,"[10.73725, 11.98767, 11.76106, 11.76107]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'balanced']",148.92,4.92,2.3081,41.2832,10.5653,151.0,72.0,"[12.90579, 12.91687, 12.94073, 12.94395]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'scatter']",138.8635,2.8635,0.5901,31.8802,10.3297,120.0,68.0,"[13.32114, 11.61375, 11.67922, 13.55768]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'scatter']",135.4826,3.4826,1.5762,44.0864,10.3297,122.0,66.0,"[9.058209, 9.082173, 9.088275, 9.052035]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'scatter']",132.1559,4.1559,2.7171,39.7502,10.3297,122.0,64.0,"[9.987559, 9.955876, 10.33872, 9.95621]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'scatter']",137.0653,3.0653,0.9386,51.5579,10.3297,134.0,67.0,"[7.448063, 7.186465, 8.294562, 8.093999]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'scatter']",139.8593,3.8593,1.9189,49.0,10.3297,136.0,68.0,"[8.046559, 8.070098, 8.04529, 8.480646]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'scatter']",142.4619,4.4619,3.6922,45.5393,10.3297,137.0,69.0,"[8.640488, 8.929704, 8.8214, 8.731732]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'scatter']",141.323,3.323,0.999,59.4962,10.3297,149.0,69.0,"[6.763591, 6.782706, 6.776596, 6.560936]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'scatter']",146.0959,4.0959,1.972,53.9854,10.3298,152.0,71.0,"[7.555792, 7.579071, 7.44806, 7.045033]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'scatter']",152.6059,4.6059,4.3163,53.4833,10.3297,156.0,74.0,"[7.354896, 7.590866, 7.358635, 7.602016]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'balanced']",141.1137,3.1137,0.5631,29.3175,10.3297,120.0,69.0,"[15.01132, 13.76177, 12.87929, 12.90499]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'balanced']",135.6783,3.6783,1.3482,40.5706,10.3297,120.0,66.0,"[9.901516, 10.16579, 9.131408, 10.22595]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'balanced']",134.3816,4.3816,2.312,36.8431,10.3297,122.0,65.0,"[10.77699, 10.98674, 10.81751, 10.83209]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'balanced']",137.1624,3.1624,1.0523,53.7502,10.3297,134.0,67.0,"[7.161114, 7.386944, 8.030326, 7.179402]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'balanced']",140.2841,4.2841,1.456,41.3608,10.3297,133.0,68.0,"[9.101907, 10.16046, 10.13315, 9.276038]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'balanced']",140.8331,4.8331,2.3805,36.8326,10.3297,135.0,68.0,"[10.78733, 10.95599, 10.96024, 10.72217]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'balanced']",141.6483,3.6483,0.9966,49.8274,10.3297,146.0,69.0,"[8.404994, 8.082721, 7.41307, 8.199787]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'balanced']",146.5604,4.5604,1.49,41.3346,10.3298,149.0,71.0,"[9.026382, 10.34425, 10.29528, 9.029924]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",149.0088,5.0088,2.7214,36.4415,10.3297,155.0,72.0,"[10.98238, 10.93787, 10.9465, 11.0252]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",139.0395,3.0395,0.6161,33.056,10.3321,120.0,68.0,"[11.57054, 13.0942, 12.0998, 11.57092]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",133.6543,3.6543,1.5096,42.5886,10.3321,121.0,65.0,"[9.078358, 10.18612, 9.078009, 9.174005]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",134.1649,4.1649,2.7826,40.3018,10.3321,120.0,65.0,"[9.894881, 9.819135, 9.979463, 9.95177]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",137.0861,3.0861,0.9412,52.981,10.3321,134.0,67.0,"[8.249167, 7.187981, 7.241446, 7.47894]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",139.8754,3.8754,1.918,49.6287,10.3321,137.0,68.0,"[8.052023, 8.029442, 8.03202, 8.081166]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",142.4955,4.4955,3.6758,45.9241,10.3321,136.0,69.0,"[8.635243, 8.852314, 8.685668, 8.618545]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",143.3345,3.3345,0.9726,58.5426,10.3321,150.0,70.0,"[6.569166, 6.723265, 7.003064, 6.997035]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",148.1262,4.1262,1.961,56.2403,10.3322,152.0,72.0,"[7.43667, 7.410865, 6.801834, 6.760317]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",148.622,4.622,4.1851,53.0295,10.3321,155.0,72.0,"[7.396237, 7.586922, 7.583664, 7.563257]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",139.0527,3.0527,0.5968,30.006,10.3321,120.0,68.0,"[14.82667, 12.63442, 12.89735, 12.89011]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",133.6443,3.6443,1.4196,40.9304,10.3321,121.0,65.0,"[9.050839, 9.695187, 10.13928, 10.15104]"
