Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '3', 'scatter']",137.7942,5.7942,2.5705,0.2201,8.4277,139.0,66.0,"[5.678989, 6.506772, 5.851909, 5.645981]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'scatter']",141.8202,5.8202,5.3835,0.2832,9.0303,142.0,68.0,"[6.041719, 5.882578, 6.005255, 5.845253]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '2', 'balanced']",134.8471,4.8471,0.417,0.1021,5.2469,112.0,65.0,"[4.229977, 4.005179, 4.276947, 4.396122]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '3', 'balanced']",131.2797,5.2797,0.8074,0.1206,6.006,112.0,63.0,"[4.477018, 4.714067, 4.636304, 4.628985]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '19', '4', 'balanced']",129.578,5.578,0.6901,0.142,6.613,116.0,62.0,"[4.89175, 4.810016, 4.609337, 4.88812]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '2', 'balanced']",132.9727,4.9727,0.6587,0.1444,6.6114,123.0,64.0,"[4.881945, 4.185214, 4.990361, 4.818885]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '3', 'balanced']",137.6394,5.6394,1.3529,0.1844,7.5174,126.0,66.0,"[4.897102, 5.171304, 5.069521, 5.061417]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '38', '4', 'balanced']",135.7785,5.7785,1.1231,0.2381,8.164,128.0,65.0,"[4.974929, 5.047741, 5.005158, 4.813169]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '2', 'balanced']",135.2233,5.2233,0.8237,0.1847,7.4973,133.0,65.0,"[4.7833, 4.967801, 5.23346, 5.038492]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '3', 'balanced']",139.562,5.562,1.8105,0.2395,8.4095,140.0,67.0,"[5.455967, 5.207736, 5.447334, 5.605913]"
