Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'scatter']",123.585,3.585,0.0502,0.6106,3.4524,102.0,60.0,"[11.72481, 12.43088, 11.98135, 11.97371]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'scatter']",126.554,4.554,0.0952,0.7657,3.4524,131.0,61.0,"[9.456629, 9.548348, 9.756256, 9.605815]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'scatter']",124.5996,4.5996,0.1356,0.812,3.4526,115.0,60.0,"[8.904709, 9.253616, 9.226779, 9.117179]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'balanced']",123.0606,3.0606,0.071,0.9232,3.4525,105.0,60.0,"[8.124992, 7.565361, 8.202609, 8.20536]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'balanced']",121.3449,3.3449,0.0962,0.9424,3.4525,105.0,59.0,"[7.65933, 7.906557, 7.850292, 8.030855]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'balanced']",121.5194,3.5194,0.1073,0.9384,3.4525,104.0,59.0,"[7.745046, 7.815519, 8.023913, 7.998804]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'balanced']",121.2994,3.2994,0.0789,0.9435,3.4524,107.0,59.0,"[7.975236, 7.866348, 7.726772, 7.84239]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'balanced']",121.8741,3.8741,0.0923,0.7932,3.4524,105.0,59.0,"[9.76065, 9.308277, 9.053379, 9.242207]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'balanced']",122.6621,4.6621,0.1457,0.8714,3.4525,119.0,59.0,"[8.497224, 8.657289, 8.448291, 8.407214]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'balanced']",123.6511,3.6511,0.0562,0.666,3.4523,103.0,60.0,"[10.65766, 10.56536, 11.62152, 11.26367]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'balanced']",124.7044,4.7044,0.0888,0.7593,3.4525,134.0,60.0,"[9.339925, 9.797541, 10.15092, 9.576444]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",124.6197,4.6197,0.1332,0.8118,3.4526,109.0,60.0,"[9.229074, 9.433886, 8.77529, 9.07616]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",123.0609,3.0609,0.0684,0.9141,3.4457,103.0,60.0,"[8.050241, 7.743756, 8.22549, 8.268495]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",121.3716,3.3716,0.0921,0.9413,3.4459,105.0,59.0,"[7.959369, 7.877203, 7.775383, 7.743512]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",123.4554,3.4554,0.1162,0.948,3.4461,105.0,60.0,"[7.995099, 7.692631, 7.778118, 7.669192]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",123.2712,3.2712,0.0744,0.9276,3.4459,107.0,60.0,"[8.00777, 8.039488, 8.046026, 7.724288]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",123.7291,3.7291,0.0731,0.7279,3.4462,109.0,60.0,"[10.19719, 9.688759, 10.80177, 9.860133]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",124.4619,4.4619,0.1353,0.8462,3.4466,121.0,60.0,"[8.608391, 8.791005, 8.55846, 8.924919]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",123.5742,3.5742,0.0481,0.6138,3.4461,119.0,60.0,"[11.98894, 11.38412, 12.25344, 12.04128]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",126.5462,4.5462,0.0966,0.761,3.4465,116.0,61.0,"[9.672954, 9.890221, 9.895342, 8.988236]"
