Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",153.6262,3.6262,12.0767,74.2292,3.1947,160.0,75.0,"[5.105722, 5.594132, 5.713877, 5.06343]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",154.2667,4.2667,18.1529,81.3448,3.1949,163.0,75.0,"[4.888381, 4.914791, 4.901717, 4.895201]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",154.9687,2.9687,11.1728,84.0363,3.1947,180.0,76.0,"[4.697046, 4.743113, 4.670723, 4.693155]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",159.7518,3.7518,15.1768,92.4341,3.1951,186.0,78.0,"[4.299876, 4.293148, 4.287476, 4.267813]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",160.4239,4.4239,23.3283,103.3446,3.1954,191.0,78.0,"[3.847148, 3.837063, 3.847198, 3.89885]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",150.8132,2.8132,4.5347,34.4627,3.1943,130.0,74.0,"[12.502, 11.6307, 11.09705, 11.02218]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",145.5505,3.5505,6.2465,38.7439,3.1944,132.0,71.0,"[10.56954, 10.64842, 9.326899, 10.59794]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",144.1682,4.1682,10.3599,46.9354,3.1945,134.0,70.0,"[8.503737, 8.434506, 8.539905, 8.48552]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",150.8434,2.8434,8.2023,62.0395,3.1945,156.0,74.0,"[6.557212, 5.972832, 6.5575, 6.607318]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",153.5542,3.5542,11.7984,72.5342,3.1947,160.0,75.0,"[5.78083, 5.124618, 5.75911, 5.314482]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",154.2647,4.2647,18.1974,81.6015,3.1949,163.0,75.0,"[4.902915, 4.873595, 4.896098, 4.865811]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",156.9597,2.9597,11.3352,85.3188,3.1947,180.0,77.0,"[4.65823, 4.461755, 4.687571, 4.714915]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",159.7554,3.7554,16.0516,97.8936,3.1951,187.0,78.0,"[4.221433, 4.283937, 3.842088, 3.845497]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",160.4311,4.4311,23.2872,103.0134,3.1954,191.0,78.0,"[3.8566, 3.878826, 3.847454, 3.896986]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",148.9329,2.9329,4.0467,30.6444,3.1943,130.0,73.0,"[13.10831, 12.92306, 12.70778, 13.2758]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",143.6378,3.6378,5.9917,37.1567,3.1944,132.0,70.0,"[11.01181, 11.03318, 9.691509, 11.16381]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",142.2198,4.2198,10.1118,45.8057,3.1945,134.0,69.0,"[8.68048, 8.678708, 8.701803, 8.740319]"
