Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",169.226,5.226,58.8812,26.1391,2.4726,174.0,82.0,"[19.10306, 19.32523, 19.11746, 19.35923]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",155.8585,3.8585,20.7149,19.1687,2.524,132.0,76.0,"[26.70679, 25.60662, 25.25252, 27.15448]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",148.7228,4.7228,30.1929,18.6003,2.5242,130.0,72.0,"[29.65076, 26.06963, 26.12574, 26.08219]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",147.117,5.117,61.3796,27.8249,2.5244,136.0,71.0,"[18.11842, 17.95457, 18.04416, 18.03614]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",151.8981,3.8981,38.1102,35.2626,2.5241,150.0,74.0,"[14.0502, 13.90459, 14.25467, 14.71728]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",158.5103,4.5103,58.4128,36.3855,2.5241,153.0,77.0,"[13.62963, 13.85985, 14.04077, 13.64066]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",161.0403,5.0403,73.2604,34.0759,2.5242,157.0,78.0,"[14.67331, 14.73539, 14.78209, 14.72092]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",162.003,4.003,38.7556,36.7555,2.524,166.0,79.0,"[12.79153, 13.26732, 12.97214, 14.70159]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",164.6727,4.6727,54.7436,34.4683,2.5241,169.0,80.0,"[13.85483, 13.86197, 14.09484, 15.48755]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",169.1092,5.1092,72.9938,34.2054,2.5242,175.0,82.0,"[14.44155, 14.87068, 14.65367, 14.72268]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",159.9174,3.9174,20.6251,18.7376,2.5241,131.0,78.0,"[27.50305, 25.21638, 28.97376, 25.43788]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",148.8238,4.8238,26.8587,16.47,2.5242,130.0,72.0,"[30.03621, 31.51151, 30.24337, 30.09749]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",147.2569,5.2569,62.373,27.9211,2.5246,136.0,71.0,"[18.03401, 18.12172, 17.91031, 17.84317]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",153.9363,3.9363,38.8101,35.752,2.5241,149.0,75.0,"[14.32606, 13.89861, 14.05163, 13.87167]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",156.7881,4.7881,49.909,30.6051,2.5242,152.0,76.0,"[16.56143, 15.64177, 16.62803, 16.76332]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",159.3214,5.3214,62.5186,27.7955,2.5246,155.0,77.0,"[18.05229, 17.88668, 18.01889, 18.278]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",162.1536,4.1536,39.081,35.9867,2.5241,164.0,79.0,"[14.28196, 13.13224, 14.07426, 14.29368]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",163.003,5.003,49.0355,30.0224,2.5243,167.0,79.0,"[15.73384, 17.83563, 17.18045, 16.11842]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",165.3436,5.3436,62.259,27.6312,2.5247,174.0,80.0,"[17.85777, 18.28796, 18.26015, 18.26076]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",155.6641,3.6641,19.5345,18.0123,2.4718,131.0,76.0,"[30.05847, 27.25594, 27.73277, 26.51778]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",146.4995,4.4995,28.5441,17.55,2.4719,131.0,71.0,"[27.76903, 27.7033, 31.34632, 27.69327]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",146.8464,4.8464,57.9882,26.2958,2.4722,135.0,71.0,"[19.12491, 19.19732, 19.17039, 18.94242]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",153.6685,3.6685,38.3557,35.5309,2.4718,150.0,75.0,"[14.89619, 14.13649, 13.67025, 13.85557]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",158.3116,4.3116,54.7646,33.9189,2.4718,153.0,77.0,"[14.48026, 14.51402, 15.75443, 14.49857]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",160.8743,4.8743,69.0539,31.955,2.4719,154.0,78.0,"[15.60483, 15.80047, 15.49944, 15.9853]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",161.8704,3.8704,37.8122,35.6907,2.4717,166.0,79.0,"[13.87177, 14.0237, 13.65253, 13.84727]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",166.5416,4.5416,52.2746,32.7308,2.4718,170.0,81.0,"[14.71237, 14.70314, 16.11516, 14.8755]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",171.0282,5.0282,68.8846,31.9912,2.4718,175.0,83.0,"[15.48212, 16.32539, 15.48502, 15.52499]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",159.8087,3.8087,20.0645,18.1806,2.4718,131.0,78.0,"[26.90759, 29.84641, 26.91396, 26.86573]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",148.6276,4.6276,25.1377,15.3525,2.472,131.0,72.0,"[32.98233, 32.94427, 31.77233, 33.2043]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",146.9784,4.9784,58.7135,26.0961,2.4725,136.0,71.0,"[19.0944, 19.26877, 18.95415, 19.71072]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",155.7391,3.7391,37.0911,34.0425,2.4718,149.0,76.0,"[14.5003, 14.76049, 14.87335, 14.89814]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",156.596,4.596,47.7544,29.3128,2.472,152.0,76.0,"[17.8917, 16.17113, 16.38843, 18.11031]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",157.1714,5.1714,59.2872,26.3439,2.4726,154.0,76.0,"[18.87232, 19.17892, 19.1397, 19.11751]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",162.0549,4.0549,37.0561,33.9995,2.4719,162.0,79.0,"[13.4713, 14.95998, 15.32067, 15.35548]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",162.8626,4.8626,46.1014,28.2506,2.472,167.0,79.0,"[18.21814, 18.22073, 18.12441, 16.57651]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",167.2498,5.2498,59.4489,26.3743,2.4724,175.0,81.0,"[19.47772, 18.89486, 18.9189, 18.92116]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",155.9606,3.9606,19.9918,18.4132,2.5239,129.0,76.0,"[26.85386, 28.78651, 26.86886, 26.50361]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",148.7095,4.7095,31.4284,19.2821,2.5241,130.0,72.0,"[25.93601, 26.31414, 26.01609, 25.84162]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",147.1104,5.1104,61.4845,27.846,2.5243,136.0,71.0,"[18.07432, 18.09003, 17.83838, 18.09259]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",153.8362,3.8362,40.2892,37.2211,2.524,151.0,75.0,"[14.06219, 12.82066, 12.98128, 14.06487]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",156.5001,4.5001,58.9532,36.5756,2.524,153.0,76.0,"[13.64007, 13.9029, 13.69693, 13.6418]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",157.0345,5.0345,73.496,34.0736,2.5241,155.0,76.0,"[14.66735, 14.79212, 14.71626, 14.73724]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",160.0142,4.0142,37.7272,35.5923,2.5239,167.0,78.0,"[13.01116, 12.9749, 14.76791, 14.73222]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",164.6746,4.6746,55.0487,34.4596,2.524,170.0,80.0,"[14.10404, 13.8644, 15.48629, 13.85644]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",167.1211,5.1211,73.0317,34.0754,2.524,176.0,81.0,"[14.49278, 15.26119, 14.64363, 14.51211]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",160.0086,4.0086,19.8885,17.9669,2.524,130.0,78.0,"[25.4226, 27.79696, 29.46668, 29.03496]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'balanced']",146.8023,4.8023,26.8626,16.4132,2.5241,131.0,71.0,"[30.8733, 30.29539, 31.10221, 30.0345]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'balanced']",145.2528,5.2528,62.1487,27.7442,2.5245,136.0,70.0,"[17.88787, 18.5448, 18.08628, 17.84572]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'balanced']",151.9263,3.9263,40.5469,37.18,2.524,149.0,74.0,"[14.52337, 13.84168, 12.60108, 13.02283]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'balanced']",156.8009,4.8009,50.9996,31.2248,2.5241,152.0,76.0,"[16.80678, 15.71132, 16.24761, 15.52404]"
