Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",169.2823,5.2823,43.5082,17.7068,2.6418,169.0,82.0,"[21.01564, 21.06498, 21.19696, 21.19627]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",157.2561,3.2561,14.0671,14.634,2.5563,131.0,77.0,"[24.96631, 24.35654, 25.0563, 24.32203]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",151.9977,3.9977,20.9728,13.1593,2.5696,130.0,74.0,"[27.49784, 26.80897, 26.4727, 29.72967]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",151.148,5.148,43.1841,18.1895,2.5725,130.0,73.0,"[20.06581, 20.20659, 19.90199, 19.89939]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",151.5665,3.5665,22.6814,23.6847,2.5725,146.0,74.0,"[16.04448, 14.39633, 15.97085, 15.08317]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",156.3118,4.3118,33.7862,23.0193,2.5714,150.0,76.0,"[16.6403, 15.578, 15.5762, 15.45087]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",160.9613,4.9613,44.4267,22.054,2.5715,152.0,78.0,"[16.36886, 16.53514, 16.64094, 16.47084]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",165.6943,3.6943,21.022,24.0435,2.5709,161.0,81.0,"[15.0773, 14.78713, 14.79211, 14.90822]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",168.3415,4.3415,29.8733,21.9994,2.5709,165.0,82.0,"[15.37116, 17.37757, 16.79029, 15.55825]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",170.9599,4.9599,41.9759,22.2843,2.571,171.0,83.0,"[16.35835, 16.57319, 16.15864, 16.23146]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",161.1029,3.1029,13.5673,13.6363,2.5565,130.0,79.0,"[26.50337, 26.24715, 26.39327, 26.78732]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",151.5332,3.5332,18.8507,11.9773,2.57,130.0,74.0,"[31.91963, 29.43133, 29.67022, 30.4141]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",153.0648,5.0648,42.6606,17.2645,2.5735,131.0,74.0,"[21.15125, 21.16707, 21.02172, 21.05579]"
