Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'balanced']",165.2321,15.2321,1.6523,4.1067,2.1397,138.0,75.0,"[42.20302, 43.26689, 42.17906, 40.21774]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'balanced']",169.3301,15.3301,4.2813,5.4671,2.1527,153.0,77.0,"[30.23173, 33.9818, 32.22022, 32.31737]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'balanced']",176.6816,20.6816,10.9463,7.0501,2.1655,155.0,78.0,"[25.73056, 25.60086, 25.29544, 25.28955]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'balanced']",175.036,15.036,2.4286,6.0573,2.1524,159.0,80.0,"[29.353, 28.78512, 29.00519, 27.97767]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'balanced']",180.625,16.625,6.1879,8.0459,2.1714,177.0,82.0,"[22.4729, 21.7546, 22.70996, 22.68992]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",182.146,16.146,15.4322,9.9518,2.1897,172.0,83.0,"[18.59954, 19.73589, 18.42146, 18.36133]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",176.5364,18.5364,0.9407,2.6138,3.0382,130.0,79.0,"[90.53843, 91.55793, 90.44013, 97.66541]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",167.5198,21.5198,2.5158,3.5593,3.0378,129.0,73.0,"[64.38869, 67.48848, 68.43532, 73.56167]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",174.3906,26.3906,6.3996,4.4868,3.0376,129.0,74.0,"[54.58581, 55.18285, 54.66451, 54.44509]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",165.9531,15.9531,2.0332,5.6525,3.0378,146.0,75.0,"[43.07861, 44.28864, 41.39682, 44.98525]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",169.8478,17.8478,5.3531,7.6435,3.0373,144.0,76.0,"[31.50457, 33.54091, 33.13735, 32.18978]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",177.26,21.26,12.8682,9.1386,3.037,154.0,78.0,"[27.5195, 27.91199, 27.73486, 27.46552]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",174.4008,14.4008,2.9073,7.9612,3.0375,157.0,80.0,"[31.51406, 30.70333, 31.3141, 30.55368]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",180.3304,16.3304,7.4715,10.5938,3.0369,164.0,82.0,"[23.23584, 23.52397, 23.85598, 24.94753]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",183.4915,17.4915,18.5777,13.3433,3.0363,180.0,83.0,"[19.25625, 20.34233, 19.18674, 19.1486]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",174.9976,16.9976,0.962,2.6289,3.0382,130.0,79.0,"[93.36799, 95.13907, 93.28623, 86.28419]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",165.4803,19.4803,2.4708,3.4373,3.0378,128.0,73.0,"[74.09495, 70.3357, 71.68732, 67.47419]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",172.4179,26.4179,6.41,4.5706,3.0376,132.0,73.0,"[53.45725, 53.62213, 54.18712, 53.59456]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",164.4318,16.4318,1.9963,5.4916,3.0378,137.0,74.0,"[44.69726, 44.18331, 43.29842, 46.66003]"
